id,device_id,area,timestamp,voltage,current,power,energy,temperature,occupancy,created_at,hour,minute,day_of_week,is_weekend,previous_energy,previous_power,energy_rolling_mean_3,power_rolling_mean_3,energy_delta,target_next_energy,is_synthetic_anomaly,anomaly_type
603,LAB-02,Computer Laboratory 2,2026-08-23 21:59:55,228.3,1.1,251.13,1.4611,22.3,0,2026-08-23 16:44:55.601549,21,59,6,1,0.0612,244.75,0.9338,218.88333333333333,1.3999,0.1237,0,normal
576,CLASS-01,Classroom 1,2026-08-23 20:44:55,235.1,0.5,117.55,0.4028,24.3,0,2026-08-23 16:44:55.601526,20,44,6,1,0.3734,92.8,0.3475999999999997,100.63666666666666,0.0293999999999999,0.4307,0,normal
34,LAB-02,Computer Laboratory 2,2026-08-22 18:13:37,231.2,0.85,196.52,1.1219,23.4,0,2026-08-23 12:17:06.610940,18,13,5,1,1.0728,786.0,0.8932333333333332,664.5433333333334,0.0490999999999999,1.1663,0,normal
284,LAB-02,Computer Laboratory 2,2026-08-23 06:43:37,229.0,0.83,190.07,3.6618,22.2,0,2026-08-23 12:17:06.611427,6,43,6,1,3.6143,266.76,3.547266666666667,260.28,0.0474999999999998,3.7022,0,normal
36,ADMIN-01,Administrative Office,2026-08-22 18:28:37,230.6,0.69,159.11,0.7858,24.5,0,2026-08-23 12:17:06.610943,18,28,5,1,0.746,171.82,0.6805,380.5233333333333,0.0398,0.8334,0,normal
309,LAB-02,Computer Laboratory 2,2026-08-23 07:58:37,234.9,0.96,225.5,3.9368,22.4,0,2026-08-23 12:17:06.611462,7,58,6,1,3.8804,238.07,3.8227,237.68333333333337,0.0564,4.0614,0,normal
589,LIB-01,Library,2026-08-23 21:14:55,228.1,7.35,1677.09,2.2023,22.1,0,2026-08-23 16:44:55.601538,21,14,6,1,2.1635,236.14,2.1112333333333333,198.40666666666675,0.888,2.2495,1,energy_delta_surge
248,LAB-01,Computer Laboratory 1,2026-08-23 04:58:37,227.3,1.17,265.94,3.3317,22.4,0,2026-08-23 12:17:06.611374,4,58,6,1,3.2652,235.13,3.2123000000000004,201.81333333333336,0.0665,3.3788,0,normal
571,CLASS-01,Classroom 1,2026-08-23 20:29:55,232.0,0.4,92.8,0.3734,24.9,0,2026-08-23 16:44:55.601522,20,29,6,1,0.3502,123.86,0.322433333333333,111.46666666666664,0.0232,0.4028,0,normal
198,LAB-01,Computer Laboratory 1,2026-08-23 02:28:37,231.0,0.71,164.01,2.7715,22.9,0,2026-08-23 12:17:06.611287,2,28,6,1,2.7305,140.36,2.6939333333333337,162.70333333333335,0.0409999999999999,2.8241,0,normal
155,LIB-01,Library,2026-08-23 00:13:37,229.0,1.16,265.64,3.0643,21.9,0,2026-08-23 12:17:06.611173,0,13,6,1,2.9979,201.7,2.9489,213.86333333333332,0.0663999999999997,3.1032,0,normal
346,ADMIN-01,Administrative Office,2026-08-23 09:58:37,226.0,2.11,476.86,3.5487,24.2,0,2026-08-23 12:17:06.611517,9,58,6,1,3.4295,450.05,3.314,444.0,0.1192000000000002,3.6287,0,normal
380,LIB-01,Library,2026-08-23 11:28:37,230.4,3.1,714.24,6.3056,23.8,5,2026-08-23 12:17:06.611563,11,28,6,1,6.127,528.28,5.977266666666666,605.7900000000001,0.1786000000000003,6.4461,0,normal
533,LAB-02,Computer Laboratory 2,2026-08-23 18:29:55,232.5,0.97,225.53,0.7521,23.5,0,2026-08-23 16:44:55.601492,18,29,6,1,0.6957,180.04,0.6203,495.8300000000001,0.0564,0.8172,0,normal
318,LAB-01,Computer Laboratory 1,2026-08-23 08:28:37,229.1,4.5,1030.95,4.3017,22.5,4,2026-08-23 12:17:06.611477,8,28,6,1,4.044,521.2,3.9441,305.7333333333333,0.2577000000000007,4.5655,0,normal
50,LIB-01,Library,2026-08-22 18:58:37,232.7,3.16,735.33,1.585,23.2,5,2026-08-23 12:17:06.610962,18,58,5,1,1.4012,740.3,1.233866666666667,635.5733333333334,0.1837999999999999,1.7602,0,normal
434,LAB-02,Computer Laboratory 2,2026-08-23 14:13:37,229.6,2.38,546.45,8.2036,26.0,1,2026-08-23 12:17:06.611816,14,13,6,1,8.067,670.43,7.894533333333332,743.2066666666666,0.1365999999999996,8.3734,0,normal
348,LAB-01,Computer Laboratory 1,2026-08-23 09:58:37,224.5,3.77,846.37,5.6575,24.4,3,2026-08-23 12:17:06.611520,9,58,6,1,5.4459,828.98,5.2346,831.2333333333335,0.2115999999999998,5.8039,0,normal
142,CLASS-01,Classroom 1,2026-08-22 23:43:37,231.6,0.34,78.74,0.7739,24.9,0,2026-08-23 12:17:06.611155,23,43,5,1,0.7542,132.41,0.7246,114.52666666666666,0.0197,0.7929,0,normal
17,CLASS-01,Classroom 1,2026-08-22 17:28:37,228.7,0.48,109.78,0.0995,26.3,0,2026-08-23 12:17:06.610916,17,28,5,1,0.0721,73.6,0.0490666666666666,96.16666666666669,0.0274,0.119,0,normal
558,LAB-02,Computer Laboratory 2,2026-08-23 19:44:55,229.2,0.69,158.15,0.9984,22.5,0,2026-08-23 16:44:55.601512,19,44,6,1,0.9589,222.42,0.9073333333333332,188.8766666666667,0.0394999999999999,1.0673,0,normal
280,LIB-01,Library,2026-08-23 06:28:37,230.1,0.97,223.2,4.3022,22.1,0,2026-08-23 12:17:06.611422,6,28,6,1,4.2464,204.2,4.1915,201.43333333333337,0.0557999999999996,4.369,0,normal
322,CLASS-01,Classroom 1,2026-08-23 08:43:37,233.5,1.78,415.63,1.9592,25.3,4,2026-08-23 12:17:06.611482,8,43,6,1,1.8553,262.09,1.78,254.99,0.1039000000000001,2.0665,0,normal
507,LAB-01,Computer Laboratory 1,2026-08-23 17:14:55,231.2,2.85,658.92,0.1647,23.9,0,2026-08-23 16:44:55.601471,17,14,6,1,10.5953,648.05,10.427966666666666,644.8533333333335,0.0,10.8228,0,normal
388,LAB-01,Computer Laboratory 1,2026-08-23 11:58:37,228.9,2.61,597.43,6.7824,23.5,1,2026-08-23 12:17:06.611592,11,58,6,1,6.633,455.32,6.485733333333333,564.5500000000001,0.1493999999999999,6.935,0,normal
276,ADMIN-01,Administrative Office,2026-08-23 06:28:37,182.4,10.92,1991.81,2.717,23.6,0,2026-08-23 12:17:06.611417,6,28,6,1,2.6753,131.14,2.644066666666667,131.99333333333334,0.0417,2.7603,1,voltage_anomaly
475,LIB-01,Library,2026-08-23 16:13:37,229.2,2.47,566.12,9.2059,24.4,2,2026-08-23 12:17:06.611874,16,13,6,1,9.0644,565.06,8.9302,562.8133333333334,0.1415000000000006,9.3526,0,normal
175,LIB-01,Library,2026-08-23 01:13:37,233.2,0.97,226.2,3.2428,22.3,0,2026-08-23 12:17:06.611199,1,13,6,1,3.1863,156.4,3.1455666666666677,162.61666666666667,0.0564999999999997,3.2967,0,normal
102,CLASS-01,Classroom 1,2026-08-22 21:43:37,228.0,0.47,107.16,0.5637,25.2,0,2026-08-23 12:17:06.611093,21,43,5,1,0.5369,114.09,0.5079333333333333,108.26333333333332,0.0267999999999999,0.583,0,normal
96,ADMIN-01,Administrative Office,2026-08-22 21:28:37,230.0,0.83,190.9,1.2347,23.9,0,2026-08-23 12:17:06.611077,21,28,5,1,1.187,123.55,1.1576333333333333,133.71666666666667,0.0476999999999998,1.2807,0,normal
257,CLASS-01,Classroom 1,2026-08-23 05:28:37,230.5,0.38,87.59,1.4177,24.7,0,2026-08-23 12:17:06.611386,5,28,6,1,1.3958,129.25,1.3642333333333332,125.51333333333334,0.0219,1.4416,0,normal
80,LIB-01,Library,2026-08-22 20:28:37,234.1,0.82,191.96,2.3051,21.9,0,2026-08-23 12:17:06.611020,20,28,5,1,2.2571,143.96,2.1744,465.48,0.048,2.342,0,normal
270,LIB-01,Library,2026-08-23 05:58:37,230.2,1.09,250.92,4.1954,22.8,0,2026-08-23 12:17:06.611409,5,58,6,1,4.1327,149.18,4.087866666666667,213.82000000000005,0.0627000000000004,4.2464,0,normal
126,ADMIN-01,Administrative Office,2026-08-22 22:58:37,236.6,0.8,189.28,1.497,23.5,0,2026-08-23 12:17:06.611133,22,58,5,1,1.4497,198.79,1.4022666666666666,190.81000000000003,0.0473000000000001,1.5412,0,normal
259,LAB-02,Computer Laboratory 2,2026-08-23 05:28:37,225.1,0.64,144.06,3.3786,23.0,0,2026-08-23 12:17:06.611389,5,28,6,1,3.3426,172.12,3.2964333333333333,209.53,0.036,3.419,0,normal
35,LIB-01,Library,2026-08-22 18:13:37,229.9,2.78,639.12,1.0843,22.7,0,2026-08-23 12:17:06.610941,18,13,5,1,0.9245,578.36,0.759,669.6533333333333,0.1598,1.2161,0,normal
99,LAB-02,Computer Laboratory 2,2026-08-22 21:28:37,227.3,0.67,152.29,1.7208,22.2,0,2026-08-23 12:17:06.611089,21,28,5,1,1.6827,165.53,1.6420333333333332,163.85333333333332,0.0381,1.7822,0,normal
400,LIB-01,Library,2026-08-23 12:28:37,232.3,2.2,511.06,6.8968,24.3,0,2026-08-23 12:17:06.611608,12,28,6,1,6.769,563.7,6.6144,617.85,0.1277999999999997,7.0835,0,normal
18,LAB-01,Computer Laboratory 1,2026-08-22 17:28:37,226.0,3.39,766.14,0.8281,23.6,3,2026-08-23 12:17:06.610917,17,28,5,1,0.6366,988.65,0.4058333333333333,848.6966666666667,0.1914999999999999,0.9768,0,normal
485,LIB-01,Library,2026-08-23 16:43:37,228.7,3.22,736.41,9.5367,24.7,4,2026-08-23 12:17:06.611887,16,43,6,1,9.3526,586.89,9.207633333333334,572.69,0.184099999999999,9.7072,0,normal
153,LAB-01,Computer Laboratory 1,2026-08-23 00:13:37,233.3,0.68,158.64,2.3445,22.9,0,2026-08-23 12:17:06.611170,0,13,6,1,2.3048,252.89,2.2397666666666667,243.0433333333333,0.0396999999999998,2.3981,0,normal
167,CLASS-01,Classroom 1,2026-08-23 00:58:37,228.8,0.59,134.99,0.9098,24.5,0,2026-08-23 12:17:06.611189,0,58,6,1,0.8761,130.81,0.8452666666666667,110.87,0.0337,0.9341,0,normal
27,CLASS-01,Classroom 1,2026-08-22 17:58:37,231.0,0.56,129.36,0.1513,26.9,0,2026-08-23 12:17:06.610931,17,58,5,1,0.119,78.06,0.0968666666666666,87.14666666666666,0.0322999999999999,0.1864,0,normal
74,LAB-02,Computer Laboratory 2,2026-08-22 20:13:37,229.3,0.76,174.27,1.5213,22.7,0,2026-08-23 12:17:06.611012,20,13,5,1,1.4777,198.75,1.4330333333333334,188.66,0.0436,1.5598,0,normal
570,ADMIN-01,Administrative Office,2026-08-23 20:29:55,229.9,0.47,108.05,0.8302,23.3,0,2026-08-23 16:44:55.601521,20,29,6,1,0.8032,183.52,0.7589333333333337,157.90333333333334,0.027,0.8604,0,normal
262,CLASS-01,Classroom 1,2026-08-23 05:43:37,227.6,0.42,95.59,1.4416,24.6,0,2026-08-23 12:17:06.611397,5,43,6,1,1.4177,87.59,1.3923333333333332,112.37333333333332,0.0239,1.4601,0,normal
286,ADMIN-01,Administrative Office,2026-08-23 06:58:37,228.9,0.52,119.03,2.7901,23.5,0,2026-08-23 12:17:06.611430,6,58,6,1,2.7603,173.02,2.7175333333333334,156.92333333333332,0.0297999999999998,2.8304,0,normal
562,LAB-01,Computer Laboratory 1,2026-08-23 19:59:55,232.4,0.96,223.1,1.1872,22.6,0,2026-08-23 16:44:55.601515,19,59,6,1,1.1314,183.92,1.0817,208.8700000000001,0.0558,1.2264,0,normal
511,CLASS-01,Classroom 1,2026-08-23 17:29:55,230.2,0.6,138.12,0.0525,26.8,0,2026-08-23 16:44:55.601475,17,29,6,1,4.8542,113.68,3.2326666666666664,105.17666666666668,0.0,0.0842,0,normal
193,LAB-01,Computer Laboratory 1,2026-08-23 02:13:37,230.1,0.61,140.36,2.7305,23.0,0,2026-08-23 12:17:06.611280,2,13,6,1,2.6954,158.17,2.6532666666666667,195.23333333333332,0.0351000000000003,2.7715,0,normal
86,ADMIN-01,Administrative Office,2026-08-22 20:58:37,228.5,0.46,105.11,1.1561,23.0,0,2026-08-23 12:17:06.611059,20,58,5,1,1.1298,172.49,1.086,174.54333333333332,0.0262999999999999,1.187,0,normal
428,LAB-01,Computer Laboratory 1,2026-08-23 13:58:37,228.7,3.58,818.75,8.1193,26.2,3,2026-08-23 12:17:06.611791,13,58,6,1,7.9146,736.77,7.716666666666666,738.08,0.2047000000000007,8.2536,0,normal
68,LAB-01,Computer Laboratory 1,2026-08-22 19:58:37,226.4,0.61,138.1,1.4976,22.3,0,2026-08-23 12:17:06.610996,19,58,5,1,1.4631,159.74,1.4171333333333334,209.45666666666668,0.0344999999999999,1.56,0,normal
463,LAB-01,Computer Laboratory 1,2026-08-23 15:43:37,234.4,2.54,595.38,9.4101,25.4,0,2026-08-23 12:17:06.611856,15,43,6,1,9.2613,912.5,9.0214,935.5233333333337,0.1487999999999996,9.6482,0,normal
594,LIB-01,Library,2026-08-23 21:29:55,227.6,0.83,188.91,2.2495,22.2,0,2026-08-23 16:44:55.601542,21,29,6,1,2.2023,155.11,2.1567666666666665,182.1166666666668,0.0471999999999996,2.305,0,normal
347,CLASS-01,Classroom 1,2026-08-23 09:58:37,229.8,1.49,342.4,2.4182,26.7,2,2026-08-23 12:17:06.611519,9,58,6,1,2.3326,223.2,2.2555,354.83666666666664,0.0856000000000003,2.5161,0,normal
547,LAB-01,Computer Laboratory 1,2026-08-23 19:14:55,227.9,0.94,214.23,1.0283,22.9,0,2026-08-23 16:44:55.601503,19,14,6,1,0.9747,262.74,0.9081666666666668,237.27000000000007,0.0535999999999999,1.0854,0,normal
335,LIB-01,Library,2026-08-23 09:13:37,233.3,2.11,492.26,4.9702,23.0,1,2026-08-23 12:17:06.611499,9,13,6,1,4.8471,229.17,4.7943,213.32000000000005,0.1230999999999999,5.1298,0,normal
283,LAB-01,Computer Laboratory 1,2026-08-23 06:43:37,232.3,0.61,141.7,3.6755,22.1,0,2026-08-23 12:17:06.611426,6,43,6,1,3.6401,161.95,3.5946666666666665,210.6933333333333,0.0354000000000001,3.7109,0,normal
471,ADMIN-01,Administrative Office,2026-08-23 16:13:37,227.2,2.14,486.21,6.1666,26.2,1,2026-08-23 12:17:06.611866,16,13,6,1,6.045,281.82,5.965266666666667,350.1366666666667,0.1215999999999999,6.2942,0,normal
297,CLASS-01,Classroom 1,2026-08-23 07:28:37,231.9,0.55,127.55,1.6345,24.4,0,2026-08-23 12:17:06.611445,7,28,6,1,1.6026,131.27,1.5715,126.72666666666667,0.0319,1.6641,0,normal
110,LIB-01,Library,2026-08-22 21:58:37,233.6,0.68,158.85,2.5793,22.5,0,2026-08-23 12:17:06.611104,21,58,5,1,2.5396,151.39,2.4980333333333333,179.15666666666667,0.0396999999999998,2.6301,0,normal
4,LAB-02,Computer Laboratory 2,2026-08-22 16:43:37,229.9,3.98,915.0,0.2288,25.5,3,2026-08-23 12:17:06.610896,16,43,5,1,0.2288,915.0,0.2288,915.0,0.0,0.3622,0,normal
597,LAB-01,Computer Laboratory 1,2026-08-23 21:44:55,230.1,1.08,248.51,1.5624,22.8,0,2026-08-23 16:44:55.601544,21,44,6,1,1.5003,185.12,1.4500333333333335,227.92000000000007,0.0621,0.0632,0,normal
319,LAB-02,Computer Laboratory 2,2026-08-23 08:28:37,232.0,3.7,858.4,4.276,23.2,3,2026-08-23 12:17:06.611478,8,28,6,1,4.0614,498.45,3.959533333333333,320.67333333333335,0.2145999999999999,4.4226,0,normal
26,ADMIN-01,Administrative Office,2026-08-22 17:58:37,225.5,1.96,441.98,0.703,24.4,1,2026-08-23 12:17:06.610929,17,58,5,1,0.5925,527.77,0.4647666666666667,496.58,0.1104999999999999,0.746,0,normal
226,ADMIN-01,Administrative Office,2026-08-23 03:58:37,231.0,0.87,200.97,2.3403,23.6,0,2026-08-23 12:17:06.611326,3,58,6,1,2.2901,163.37,2.2485666666666666,152.25,0.0502000000000002,2.3767,0,normal
403,LAB-01,Computer Laboratory 1,2026-08-23 12:43:37,234.9,2.35,552.01,7.2158,25.5,1,2026-08-23 12:17:06.611613,12,43,6,1,7.0778,571.06,6.931733333333334,592.9533333333334,0.1379999999999999,7.361,0,normal
329,LAB-02,Computer Laboratory 2,2026-08-23 08:58:37,225.9,3.43,774.84,4.6163,22.7,3,2026-08-23 12:17:06.611491,8,58,6,1,4.4226,586.23,4.253333333333333,647.6933333333333,0.1936999999999997,4.7813,0,normal
260,LIB-01,Library,2026-08-23 05:28:37,230.5,1.04,239.72,4.0954,22.3,0,2026-08-23 12:17:06.611394,5,28,6,1,4.0355,252.56,3.975733333333333,207.7800000000001,0.0598999999999998,4.1327,0,normal
81,ADMIN-01,Administrative Office,2026-08-22 20:43:37,233.1,0.74,172.49,1.1298,24.0,0,2026-08-23 12:17:06.611051,20,43,5,1,1.0867,180.96,1.0424,159.01,0.0430999999999999,1.1561,0,normal
241,ADMIN-01,Administrative Office,2026-08-23 04:43:37,231.3,0.73,168.85,2.4527,23.2,0,2026-08-23 12:17:06.611363,4,43,6,1,2.4105,135.23,2.375833333333334,160.54999999999998,0.0422000000000002,2.48,0,normal
381,ADMIN-01,Administrative Office,2026-08-23 11:43:37,236.2,8.61,2032.75,4.3291,24.7,0,2026-08-23 12:17:06.611564,11,43,6,1,4.2193,476.1,4.103133333333333,454.8233333333333,0.508,4.4322,1,power_spike
450,LIB-01,Library,2026-08-23 14:58:37,233.1,2.17,505.83,8.4892,24.4,1,2026-08-23 12:17:06.611837,14,58,6,1,8.3627,702.83,8.185933333333333,707.1666666666666,0.1265,8.6423,0,normal
16,ADMIN-01,Administrative Office,2026-08-22 17:28:37,231.8,2.06,477.51,0.4606,24.9,0,2026-08-23 12:17:06.610915,17,28,5,1,0.3412,484.46,0.2288333333333333,454.97,0.1194,0.5925,0,normal
508,LAB-02,Computer Laboratory 2,2026-08-23 17:14:55,226.2,2.76,624.31,0.1561,24.0,1,2026-08-23 16:44:55.601472,17,14,6,1,10.2597,658.07,10.097,636.6500000000001,0.0,10.3952,0,normal
583,LAB-02,Computer Laboratory 2,2026-08-23 20:59:55,229.3,0.68,155.92,1.2456,22.9,0,2026-08-23 16:44:55.601531,20,59,6,1,1.2066,141.76,1.1653666666666669,185.8933333333333,0.0390000000000001,1.2953,0,normal
10,LIB-01,Library,2026-08-22 16:58:37,224.3,2.72,610.1,0.2883,24.6,3,2026-08-23 12:17:06.610906,16,58,5,1,0.1358,543.2,0.1358,543.2,0.1525,0.4223,0,normal
179,LAB-02,Computer Laboratory 2,2026-08-23 01:28:37,228.2,0.91,207.66,2.5877,22.7,0,2026-08-23 12:17:06.611208,1,28,6,1,2.5358,237.21,2.4784666666666664,232.18,0.0518999999999998,2.6287,0,normal
593,LAB-02,Computer Laboratory 2,2026-08-23 21:29:55,230.1,0.81,186.38,1.3419,22.2,0,2026-08-23 16:44:55.601541,21,29,6,1,1.2953,198.62,1.2491666666666663,165.4333333333333,0.0466000000000002,1.3983,0,normal
448,LAB-01,Computer Laboratory 1,2026-08-23 14:58:37,226.4,3.71,839.94,8.7697,26.2,3,2026-08-23 12:17:06.611835,14,58,6,1,8.5597,559.74,8.411033333333334,587.3333333333334,0.2100000000000008,9.0332,0,normal
526,CLASS-01,Classroom 1,2026-08-23 18:14:55,231.2,0.46,106.35,0.1392,26.7,0,2026-08-23 16:44:55.601487,18,14,6,1,0.1126,113.58,0.0830999999999997,126.12333333333332,0.0265999999999999,0.1638,0,normal
131,ADMIN-01,Administrative Office,2026-08-22 23:13:37,226.8,0.78,176.9,1.5412,23.7,0,2026-08-23 12:17:06.611140,23,13,5,1,1.497,189.28,1.4489,186.53,0.0441999999999997,1.5913,0,normal
538,LAB-02,Computer Laboratory 2,2026-08-23 18:44:55,230.5,1.13,260.46,0.8172,23.8,0,2026-08-23 16:44:55.601496,18,44,6,1,0.7521,225.53,0.6995,316.8533333333333,0.0651,0.8598,0,normal
108,LAB-01,Computer Laboratory 1,2026-08-22 21:58:37,227.7,1.13,257.3,1.8983,22.2,0,2026-08-23 12:17:06.611101,21,58,5,1,1.834,182.73,1.7887333333333333,167.58,0.0643,1.94,0,normal
251,ADMIN-01,Administrative Office,2026-08-23 05:13:37,229.5,0.86,197.37,2.5293,23.1,0,2026-08-23 12:17:06.611378,5,13,6,1,2.48,109.07,2.4477333333333333,137.71666666666667,0.0493000000000001,2.5763,0,normal
546,CLASS-01,Classroom 1,2026-08-23 19:14:55,227.4,0.5,113.7,0.2473,24.5,0,2026-08-23 16:44:55.601502,19,14,6,1,0.2189,106.17,0.1916999999999996,106.45666666666666,0.0283999999999999,0.2666,0,normal
186,ADMIN-01,Administrative Office,2026-08-23 01:58:37,234.4,0.81,189.86,1.9997,23.6,0,2026-08-23 12:17:06.611218,1,58,6,1,1.9522,139.32,1.9193333333333331,148.03333333333333,0.0475000000000001,2.0508,0,normal
182,CLASS-01,Classroom 1,2026-08-23 01:43:37,230.8,0.45,103.86,0.9902,25.1,0,2026-08-23 12:17:06.611212,1,43,6,1,0.9642,120.42,0.9360333333333334,117.56,0.026,1.0125,0,normal
586,CLASS-01,Classroom 1,2026-08-23 21:14:55,231.3,0.33,76.33,0.4498,24.7,0,2026-08-23 16:44:55.601534,21,14,6,1,0.4307,111.67,0.4022999999999997,107.34,0.0190999999999999,0.478,0,normal
599,LIB-01,Library,2026-08-23 21:44:55,228.9,0.97,222.03,2.305,22.3,0,2026-08-23 16:44:55.601546,21,44,6,1,2.2495,188.91,2.2051000000000003,193.38666666666677,0.0555000000000003,0.0477,0,normal
272,CLASS-01,Classroom 1,2026-08-23 06:13:37,227.0,0.47,106.69,1.4868,25.2,0,2026-08-23 12:17:06.611411,6,13,6,1,1.4601,74.11,1.4398,85.76333333333334,0.0266999999999999,1.5076,0,normal
215,LIB-01,Library,2026-08-23 03:13:37,228.6,0.76,173.74,3.6685,22.7,0,2026-08-23 12:17:06.611310,3,13,6,1,3.6251,260.38,3.568866666666666,220.89,0.0433999999999996,3.7062,0,normal
104,LAB-02,Computer Laboratory 2,2026-08-22 21:43:37,233.9,1.05,245.6,1.7822,23.1,0,2026-08-23 12:17:06.611096,21,43,5,1,1.7208,152.29,1.6816000000000002,158.16333333333333,0.0613999999999999,1.8469,0,normal
367,CLASS-01,Classroom 1,2026-08-23 10:58:37,231.1,0.83,191.81,2.7983,26.8,0,2026-08-23 12:17:06.611546,10,58,6,1,2.7503,507.27,2.629966666666667,442.8066666666667,0.0479999999999996,2.9018,0,normal
225,LIB-01,Library,2026-08-23 03:43:37,225.8,0.7,158.06,3.7457,22.5,0,2026-08-23 12:17:06.611324,3,43,6,1,3.7062,150.93,3.6666,195.01666666666677,0.0394999999999998,3.7919,0,normal
582,LAB-01,Computer Laboratory 1,2026-08-23 20:59:55,227.3,1.17,265.94,1.3958,23.0,0,2026-08-23 16:44:55.601531,20,59,6,1,1.3293,233.99,1.2755,189.5833333333334,0.0665,1.454,0,normal
238,LAB-01,Computer Laboratory 1,2026-08-23 04:28:37,228.4,3.3,754.51,3.2064,23.0,0,2026-08-23 12:17:06.611359,4,28,6,1,3.1653,205.86,3.1118666666666663,228.75666666666663,0.1886,3.2652,1,power_spike
255,LIB-01,Library,2026-08-23 05:13:37,229.6,1.1,252.56,4.0355,22.2,0,2026-08-23 12:17:06.611384,5,13,6,1,3.9724,212.43,3.9238,188.73,0.0630999999999999,4.0954,0,normal
336,ADMIN-01,Administrative Office,2026-08-23 09:28:37,230.3,2.11,485.93,3.317,24.5,1,2026-08-23 12:17:06.611501,9,28,6,1,3.1955,396.02,3.113833333333333,253.96,0.1215000000000001,3.4295,0,normal
374,LAB-02,Computer Laboratory 2,2026-08-23 11:13:37,224.9,2.73,613.98,6.1508,24.2,1,2026-08-23 12:17:06.611555,11,13,6,1,5.9973,627.5,5.825033333333333,660.8166666666667,0.1535000000000002,6.3347,0,normal
237,CLASS-01,Classroom 1,2026-08-23 04:28:37,226.8,0.53,120.2,1.3016,24.7,0,2026-08-23 12:17:06.611357,4,28,6,1,1.2715,130.99,1.2396666666666667,129.91666666666666,0.0301,1.3334,0,normal
577,LAB-01,Computer Laboratory 1,2026-08-23 20:44:55,229.4,1.02,233.99,1.3293,22.7,0,2026-08-23 16:44:55.601527,20,44,6,1,1.2708,177.79,1.2281333333333333,185.9533333333334,0.0584999999999999,1.3958,0,normal
207,CLASS-01,Classroom 1,2026-08-23 02:58:37,226.7,0.47,106.55,1.1186,25.3,0,2026-08-23 12:17:06.611299,2,58,6,1,1.092,107.3,1.0655333333333334,106.00666666666666,0.0265999999999999,1.1427,0,normal
338,LAB-01,Computer Laboratory 1,2026-08-23 09:28:37,234.1,3.75,877.88,5.2387,23.8,3,2026-08-23 12:17:06.611503,9,28,6,1,5.0192,786.84,4.8024,956.6433333333334,0.2195,5.4459,0,normal
362,CLASS-01,Classroom 1,2026-08-23 10:43:37,228.5,2.22,507.27,2.7503,26.8,6,2026-08-23 12:17:06.611539,10,43,6,1,2.6235,429.5,2.5192666666666663,387.85,0.1268000000000002,2.7983,0,normal
94,LAB-02,Computer Laboratory 2,2026-08-22 21:13:37,229.9,0.72,165.53,1.6827,22.9,0,2026-08-23 12:17:06.611074,21,13,5,1,1.6413,156.67,1.6010666666666669,159.98,0.0414000000000001,1.7208,0,normal
157,CLASS-01,Classroom 1,2026-08-23 00:28:37,230.3,0.47,108.24,0.8434,25.1,0,2026-08-23 12:17:06.611175,0,28,6,1,0.8163,93.56,0.7943666666666668,82.82,0.0271,0.8761,0,normal
89,LAB-02,Computer Laboratory 2,2026-08-22 20:58:37,230.4,0.68,156.67,1.6413,22.1,0,2026-08-23 12:17:06.611063,20,58,5,1,1.6021,169.36,1.5610666666666668,165.84666666666666,0.0391999999999999,1.6827,0,normal
39,LAB-02,Computer Laboratory 2,2026-08-22 18:28:37,233.8,0.76,177.69,1.1663,24.2,0,2026-08-23 12:17:06.610947,18,28,5,1,1.1219,196.52,1.0236666666666665,521.81,0.0443999999999999,1.2093,0,normal
531,CLASS-01,Classroom 1,2026-08-23 18:29:55,229.3,0.43,98.6,0.1638,26.3,0,2026-08-23 16:44:55.601491,18,29,6,1,0.1392,106.35,0.1119999999999997,115.53333333333336,0.0246,0.1924,0,normal
14,LAB-02,Computer Laboratory 2,2026-08-22 17:13:37,233.2,3.64,848.85,0.5744,24.0,3,2026-08-23 12:17:06.610912,17,13,5,1,0.3622,533.75,0.2955,724.375,0.2122,0.7306,0,normal
598,LAB-02,Computer Laboratory 2,2026-08-23 21:44:55,227.8,0.99,225.52,1.3983,23.0,0,2026-08-23 16:44:55.601545,21,44,6,1,1.3419,186.38,1.294266666666667,180.30666666666664,0.0564,0.0612,0,normal
520,ADMIN-01,Administrative Office,2026-08-23 17:59:55,234.1,1.66,388.61,0.4165,24.1,0,2026-08-23 16:44:55.601482,17,59,6,1,0.3193,449.47,2.4109000000000003,396.3966666666667,0.0972,0.4621,0,normal
344,LAB-02,Computer Laboratory 2,2026-08-23 09:43:37,228.0,3.18,725.04,5.1547,23.9,2,2026-08-23 12:17:06.611511,9,43,6,1,4.9734,768.56,4.790333333333333,734.4033333333333,0.1813000000000002,5.3047,0,normal
371,ADMIN-01,Administrative Office,2026-08-23 11:13:37,230.2,1.92,441.98,4.1003,24.1,1,2026-08-23 12:17:06.611551,11,13,6,1,3.9898,446.39,3.8725,481.53,0.1105,4.2193,0,normal
199,LAB-02,Computer Laboratory 2,2026-08-23 02:28:37,278.8,9.8,2732.24,2.7897,22.1,0,2026-08-23 12:17:06.611288,2,28,6,1,2.7437,259.28,2.683766666666666,208.0,0.0459999999999998,2.8303,1,voltage_anomaly
249,LAB-02,Computer Laboratory 2,2026-08-23 04:58:37,230.9,4.0,923.36,3.2996,22.3,0,2026-08-23 12:17:06.611375,4,58,6,1,3.2471,246.35,3.189966666666667,224.12,0.2307,3.3426,1,power_spike
